welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,guess_reached.rt,guess_reached.duration,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,recall_reached.rt,recall_reached.duration,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Gegenstand,Artikel,,,,,,,,,,1858.8088,1858.8089,,,,,,,,,,,,,,,,,,,,,,,,1849.8064,1853.806,1853.8064,1856.8059,,1856.8063,1858.8061,f,1.1815,,"[""r"",""l"",""p"",""g""]",1858.8071,1858.8087,,,,,,,,,,0,62,62,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schlüssel,Ring,,,,,,,,,,1867.8089,1867.8091,,,,,,,,,,,,,,,,,,,,,,,,1858.8095,1862.806,1862.8064,1865.8059,,1865.8062,1867.8061,f,0.4407,,"[""s"",""a"",""d"",""g""]",1867.807,1867.8089,,,,,,,,,,0,63,63,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Mappe,Buch,,,,,,,,,,1876.8073,1876.8074,,,,,,,,,,,,,,,,,,,,,,,,1867.8095,1871.806,1871.8063,1874.8061,,1874.8064,1876.8059,f,0.7327,,"[""u"",""r"",""h"",""t""]",1876.8066,1876.8072,,,,,,,,,,0,64,64,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Mauer,Straße,,,,,,,,,,1885.809,1885.8091,,,,,,,,,,,,,,,,,,,,,,,,1876.8084,1880.806,1880.8064,1883.8058,,1883.8062,1885.8061,f,1.4254,,"[""n"",""e"",""k"",""u""]",1885.8071,1885.8089,,,,,,,,,,0,65,65,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Vers,Poesie,,,,,,,,,,1897.8061,1897.8061,,,,,,,,,,,,,,,,,,,,,,,,1885.8094,1889.8059,1889.8063,1892.8061,,1892.8065,1894.806,g,1.1667,,"[""f"",""e"",""c"",""n""]",1894.8068,1897.8061,,,,,,,,,,0,66,66,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Leistung,Ehre,,,,,,,,,,1906.8079,1906.808,,,,,,,,,,,,,,,,,,,,,,,,1897.8064,1901.8059,1901.8063,1904.8062,,1904.8066,1906.8061,f,0.7714,,"[""u"",""n"",""e"",""s""]",1906.8068,1906.8078,,,,,,,,,,0,67,67,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schwan,Taube,,,,,,,,,,1915.8076,1915.8076,,,,,,,,,,,,,,,,,,,,,,,,1906.8088,1910.8062,1910.8066,1913.806,,1913.8064,1915.8059,f,0.8052,,"[""h"",""e"",""v"",""u""]",1915.8065,1915.8075,,,,,,,,,,0,68,68,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Geburtstag,Kerze,,,,,,,,,,1924.8077,1924.8077,,,,,,,,,,,,,,,,,,,,,,,,1915.8086,1919.806,1919.8064,1922.806,,1922.8064,1924.806,f,0.6696,,"[""v"",""u"",""e"",""c""]",1924.8067,1924.8076,,,,,,,,,,0,69,69,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Sitzgurt,Gesetz,,,,,,,,,,1933.8077,1933.8078,,,,,,,,,,,,,,,,,,,,,,,,1924.8087,1928.8062,1928.8066,1931.8061,,1931.8065,1933.8062,f,0.513,,"[""e"",""r"",""z"",""p""]",1933.8069,1933.8076,,,,,,,,,,0,70,70,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Teleskop,Mikroskop,,,,,,,,,,1945.8064,1945.8065,,,,,,,,,,,,,,,,,,,,,,,,1933.8084,1937.806,1937.8064,1940.8061,,1940.8066,1942.8062,g,0.6475,,"[""s"",""p"",""l"",""g""]",1942.8069,1945.8063,2,,,,,,,,,0,71,71,43,1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Insel,Meer,,,,,,,,,,1954.8087,1954.8088,,,,,,,,,,,,,,,,,,,,,,,,1945.8067,1949.8061,1949.8066,1952.8063,,1952.8069,1954.8062,f,1.4646,,"[""d"",""b"",""g"",""r""]",1954.8071,1954.8086,,,,,,,,,,0,72,72,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Raum,Platz,,,,,,,,,,1966.8064,1966.8065,,,,,,,,,,,,,,,,,,,,,,,,1954.8095,1958.8064,1958.8069,1961.8062,,1961.8066,1963.8062,g,1.2992,,"[""z"",""u"",""g"",""d""]",1963.8072,1966.8064,,,,,,,,,,0,73,73,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Fakt,Wissen,,,,,,,,,,1975.8081,1975.8083,,,,,,,,,,,,,,,,,,,,,,,,1966.8068,1970.8063,1970.8067,1973.8063,,1973.8066,1975.8063,f,1.868,,"[""a"",""h"",""d"",""n""]",1975.8069,1975.8081,,,,,,,,,,0,74,74,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Agent,Reise,,,,,,,,,,1984.809,1984.809,,,,,,,,,,,,,,,,,,,,,,,,1975.8092,1979.8063,1979.8067,1982.8063,,1982.8068,1984.8064,f,0.6298,,"[""t"",""o"",""e"",""a""]",1984.8071,1984.8089,,,,,,,,,,0,75,75,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Juwel,Gold,,,,,,,,,,1993.8089,1993.809,,,,,,,,,,,,,,,,,,,,,,,,1984.8094,1988.8064,1988.8068,1991.8062,,1991.8066,1993.8064,f,1.3916,,"[""d"",""f"",""u"",""n""]",1993.8074,1993.8089,,,,,,,,,,0,76,76,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Königreich,Schloss,,,,,,,,,,2002.8089,2002.8089,,,,,,,,,,,,,,,,,,,,,,,,1993.8097,1997.8063,1997.8067,2000.8065,,2000.8069,2002.8063,f,1.0905,,"[""s"",""p"",""z"",""j""]",2002.8071,2002.8088,,,,,,,,,,0,77,77,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.8096,2188.2739,space,185.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.2741,2196.0411,space,7.7478,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.0412,2213.2908,space,17.2312,,,,,,,,,,,,,,,,,,,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.3048,2217.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2217.2907,2220.2903,g,1.3449,,,2220.2905,2220.2915,,0,0,0,1,1,Salz,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Eingeweide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.2927,2224.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2224.2907,2227.2904,f,1.697,,,2227.2905,2227.2906,,0,1,1,28,1,Organ,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Sitzgurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.2908,2231.2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2231.2908,2234.2904,g,1.451,,,2234.2905,2234.2906,,0,2,2,99,1,Auto,mediator',,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Akrobatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.2908,2238.2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2238.2907,2241.2907,g,1.6514,,,2241.2907,2241.2908,,0,3,3,0,1,Seil,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Fakt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.291,2245.2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2245.291,2248.2902,g,1.8502,,,2248.2903,2248.2903,,0,4,4,4,1,Wissen,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248.2905,2252.2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2252.2909,2255.2904,g,1.6651,,,2255.2906,2255.2906,,0,5,5,80,1,Erklärung,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Leistung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.2908,2259.2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2259.291,2262.2906,g,1.8303,,,2262.2907,2262.2908,,0,6,6,83,1,Ziel,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Anführer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.291,2266.2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2266.2909,2269.2905,g,1.4675,,,2269.2906,2269.2907,,0,7,7,90,1,Anhänger,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Rauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269.2909,2273.2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2273.291,2276.2904,g,1.5844,,,2276.2905,2276.2906,,0,8,8,84,1,Zigarette,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Zeichnung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.2908,2280.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2280.2911,2283.2905,g,1.6969,,,2283.2905,2283.2905,,0,9,9,113,1,Kunst,mediator2,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Sitzgurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.2908,2287.2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2287.2909,2290.2904,g,1.634,,,2290.2905,2290.2905,,0,10,10,123,1,Sicherheit,mediator2,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Teleskop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.2908,2294.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2294.2915,2297.2907,g,1.7143,,,2297.2908,2297.2909,,0,11,11,43,1,Mikroskop,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.2911,2301.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2301.2911,2304.2905,g,1.5173,,,2304.2906,2304.2907,,0,12,12,31,1,Haus,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Frieden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304.2909,2308.2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2308.2916,2311.2907,g,1.5856,,,2311.2908,2311.2908,,0,13,13,30,1,Harmonie,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Rasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.291,2315.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2315.2913,2318.2906,f,1.5828,,,2318.2907,2318.2908,,0,14,14,121,1,Gras,mediator2,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Vergangenheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.2909,2322.2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2322.2918,2325.2907,g,1.6879,,,2325.2909,2325.2909,,0,15,15,23,1,Erinnerungen,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Gegenstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.2911,2329.2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2329.2909,2332.2911,g,1.2239,,,2332.2911,2332.2911,,0,16,16,32,1,Artikel,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Golf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.2914,2336.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2336.2912,2339.2906,g,2.1468,,,2339.2908,2339.2909,,0,17,17,17,1,Loch,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Gast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.291,2343.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2343.2914,2346.2909,f,2.5156,,,2346.291,2346.291,,0,18,18,92,1,Freund,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Schauspielerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.2911,2350.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2350.2913,2353.2916,f,2.0318,,,2353.2917,2353.2917,,0,19,19,66,1,Frau,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Soldat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.2919,2357.2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2357.2917,2360.2908,g,1.7492,,,2360.291,2360.291,,0,20,20,88,1,Krieg,mediator1,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Wasserfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.2912,2364.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2364.2911,2367.2911,g,1.9642,,,2367.2913,2367.2914,,0,21,21,73,1,Felsen,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Leistung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.2918,2371.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2371.291,2374.2908,g,1.8245,,,2374.2909,2374.2909,,0,22,22,107,1,Erfolg,mediator2,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Insel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.2911,2378.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,2378.2915,2381.291,f,2.3159,,,2381.2912,2381.2912,,0,23,23,34,1,Meer,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Blumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.2915,2385.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2385.2912,2388.2915,g,1.5368,,,2388.2916,2388.2917,,0,24,24,53,1,Bouquet,target,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read,,,,,,,,,Scheidung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.2919,2392.2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediator,2392.2913,2395.2909,g,1.4822,,,2395.291,2395.291,,0,25,25,109,1,Trennung,mediator2,,,,
,,695429,22,männlich,2025-01-02_22h00.52.670,guess,2024.2.4,Win32,59.88023952,4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,,,,,,,,,Schwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.2913,2399.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,2399.2915,2402.291,f,1.322,,,2402.2912,2402.2913,,0,26,26,69,1,Taube,target,,,,
