welcome.started,welcome.stopped,ID-Nummer,Alter,Geschlecht (optional),date,expName,psychopyVersion,OS,frameRate,participant,load_guess_conditions.started,load_guess_conditions.stopped,guess_conditions.thisRepN,guess_conditions.thisTrialN,guess_conditions.thisN,guess_conditions.thisIndex,guess_conditions.ran,guess_trial,randomizer,instructions1.started,instructions1.stopped,instruction1_key.keys,instruction1_key.rt,instruction1_key.duration,instructions2.started,instructions2.stopped,instruction2_key.keys,instruction2_key.rt,instruction2_key.duration,instructions3.started,instructions3.stopped,instruction3_key.keys,instruction3_key.rt,instruction3_key.duration,instructions4.started,instructions4.stopped,instruction4_key.keys,instruction4_key.rt,instruction4_key.duration,instructions5.started,instructions5.stopped,instruction5_key.keys,instruction5_key.rt,instruction5_key.duration,iti_learning_practice.started,iti_learning_practice.stopped,guess.started,guess.stopped,end_guess.keys,guess_response.started,guess_response.stopped,guess_reached.keys,feedback_guess.started,feedback_guess.stopped,trial_type,encode.started,encode.stopped,end_encoding.keys,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,cue,target,start_task.started,start_task.stopped,start_key.keys,start_key.rt,start_key.duration,iti_learning.started,iti_learning.stopped,guess_reached.rt,guess_reached.duration,task_break.started,task_break.stopped,task_break_resp.keys,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_trials.ran,task_break_resp.rt,task_break_resp.duration,end_part1.started,end_part1.stopped,end_part1_key.keys,end_part1_key.rt,end_part1_key.duration,instructions_recall1.started,instructions_recall1.stopped,recall_instructions1_key.keys,recall_instructions1_key.rt,recall_instructions1_key.duration,instructions_recall2.started,instructions_recall2.stopped,recall_instructions1_key_2.keys,recall_instructions1_key_2.rt,recall_instructions1_key_2.duration,iti.started,iti.stopped,cued_recall.started,cued_recall.stopped,end_cued_recall.keys,recall_response.started,recall_response.stopped,recall_reached.keys,letter_options,recall_select.started,recall_select.stopped,recall_selection.keys,recall_feedback.started,recall_feedback.stopped,end_feedback.keys,test_practice_trials.thisRepN,test_practice_trials.thisTrialN,test_practice_trials.thisN,test_practice_trials.thisIndex,test_practice_trials.ran,recall_reached.rt,recall_reached.duration,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,recall_selection.rt,recall_selection.duration,end_part2.started,end_part2.stopped,end_part2_key.keys,end_part2_key.rt,end_part2_key.duration,instructions_semantic_mapping1.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,sm_trial_type,item.started,item.stopped,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,mapping_break.started,mapping_break.stopped,break_resp.keys,semantic_mapping.thisRepN,semantic_mapping.thisTrialN,semantic_mapping.thisN,semantic_mapping.thisIndex,semantic_mapping.ran,list_item,kind,break_resp.rt,break_resp.duration,thanks.started,thanks.stopped
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1979,3.198,0,62,62,64,1,Read,0.382912262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1982,3.1982,0,63,63,19,1,Guess,0.640681987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1984,3.1984,0,64,64,26,1,Read,0.512063408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1986,3.1986,0,65,65,63,1,Guess,0.499110597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1988,3.1988,0,66,66,20,1,Read,0.641701983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.199,3.199,0,67,67,57,1,Guess,0.716978737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1991,3.1991,0,68,68,42,1,Read,0.857880795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1994,3.1994,0,69,69,5,1,Guess,0.519976677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1997,3.1997,0,70,70,35,1,Guess,0.222234018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.1998,3.1998,0,71,71,47,1,Guess,0.043029987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.2004,3.2005,0,72,72,10,1,Read,0.589363561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.2009,3.2009,0,73,73,49,1,Guess,0.724637629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.2016,3.2018,0,74,74,16,1,Read,0.928653387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.2021,3.2022,0,75,75,2,1,Read,0.726627601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.2027,3.2027,0,76,76,6,1,Read,0.390969654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,3.203,3.203,0,77,77,45,1,Guess,0.864516127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,3.2045,51.7148,space,48.4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,51.7155,59.3493,space,7.6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,59.3495,86.3289,space,26.9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,86.329,103.6817,space,17.3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6821,143.5356,space,39.8027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5553,145.5343,145.5373,145.5391,,145.5392,145.5402,,145.5402,145.5404,Read,145.5406,148.5344,,0,0,0,3,1,Park,Baum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5351,150.5395,150.5449,153.5335,,153.5342,155.5401,,155.5401,157.5328,Guess,157.5346,160.5274,,0,1,1,2,1,Hund,Pfote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.5278,162.5373,162.5379,165.5353,,165.536,167.5377,,167.5377,169.5365,Guess,169.5373,172.5356,,0,2,2,1,1,Frühstück,Brot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.536,174.535,174.5355,174.5359,,174.5361,174.5364,,174.5364,174.5364,Read,174.5366,177.5352,,0,3,3,0,1,Wand,Fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5355,338.1892,space,160.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2146,345.1949,,345.1971,347.1957,g,,,Guess,347.1975,350.191,,,,,,,Statue,Monument,,,,,,338.3604,342.1873,1.4511,,350.1913,350.1963,,0,0,0,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.2055,354.208,,354.2087,354.21,,,,Read,354.2119,357.211,,,,,,,Geburtstag,Kerze,,,,,,350.1983,354.2032,,,357.2112,357.2113,,0,1,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.2124,361.2139,,361.2147,361.2158,,,,Read,361.2174,364.21,,,,,,,Beutel,Sack,,,,,,357.2125,361.2102,,,364.2102,364.2104,,0,2,2,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2152,368.2171,,368.2179,368.219,,,,Read,368.2208,371.2126,,,,,,,Sitzgurt,Gesetz,,,,,,364.2122,368.2132,,,371.2127,371.2129,,0,3,3,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.2099,378.2024,,378.2033,380.1968,g,,,Guess,380.199,383.1958,,,,,,,Blumen,Bouquet,,,,,,371.2146,375.2079,1.4,,383.1959,383.1962,,0,4,4,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1971,387.199,,387.1999,387.2012,,,,Read,387.2023,390.1986,,,,,,,Kind,Junge,,,,,,383.1973,387.1951,,,390.1991,390.1993,,0,5,5,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.1962,397.1937,,397.1959,399.1931,h,,,Guess,399.1952,402.1926,,,,,,,Frieden,Harmonie,,,,,,390.2014,394.194,1.654,,402.1927,402.1929,,0,6,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.1932,409.1979,,409.1991,411.1913,h,,,Guess,411.1947,414.1955,,,,,,,Floh,Käfer,,,,,,402.1938,406.192,1.4455,,414.1957,414.1959,,0,7,7,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1915,421.1957,,421.1973,423.1951,g,,,Guess,423.1979,426.189,,,,,,,Safari,Ausflug,,,,,,414.1973,418.1901,1.1606,,426.1892,426.1894,,0,8,8,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1908,430.1924,,430.1932,430.1943,,,,Read,430.1954,433.1881,,,,,,,Rasen,Pflege,,,,,,426.1905,430.1883,,,433.1881,433.1883,,0,9,9,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.1894,440.1867,,440.1878,442.1864,h,,,Guess,442.1883,445.1862,,,,,,,Geschwister,Eltern,,,,,,433.1895,437.187,1.1421,,445.1864,445.1865,,0,10,10,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.1794,449.1805,,449.181,449.1817,,,,Read,449.1827,452.1737,,,,,,,Insel,Meer,,,,,,445.1875,449.1787,,,452.1738,452.174,,0,11,11,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.1805,459.1727,,459.174,461.1787,h,,,Guess,461.1805,464.1717,,,,,,,Klebstoff,Papier,,,,,,452.1747,456.1791,1.2049,,464.1718,464.1724,,0,12,12,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1756,468.1768,,468.1775,468.1785,,,,Read,468.1795,471.1708,,,,,,,Schauspielerin,Frau,,,,,,464.173,468.1745,,,471.171,471.1711,,0,13,13,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.1654,478.1649,,478.1665,480.1583,h,,,Guess,480.1605,483.1575,,,,,,,Chips,Salz,,,,,,471.1725,475.1639,1.0636,,483.1575,483.1576,,0,14,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.1578,487.1592,,487.1597,487.1605,,,,Read,487.1613,490.1626,,,,,,,Tänzer,Musik,,,,,,483.1583,487.157,,,490.1626,490.1626,,0,15,15,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.1627,494.1633,,494.1637,494.1642,,,,Read,494.1669,497.1617,,,,,,,Mauer,Straße,,,,,,490.1633,494.162,,,497.1617,497.1618,,0,16,16,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.1588,501.1597,,501.1601,501.1609,,,,Read,501.1616,504.1542,,,,,,,Vergangenheit,Erinnerungen,,,,,,497.1625,501.158,,,504.1542,504.1544,,0,17,17,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.154,508.1548,,508.1553,508.1562,,,,Read,508.1571,511.1484,,,,,,,Juwel,Gold,,,,,,504.1549,508.1534,,,511.1484,511.1485,,0,18,18,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.1425,518.1339,,518.1345,520.1302,h,,,Guess,520.1319,523.1293,,,,,,,Service,Kunde,,,,,,511.1489,515.1415,1.1452,,523.1295,523.1296,,0,19,19,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.1297,527.1308,,527.1313,527.1322,,,,Read,527.1339,530.1278,,,,,,,Rauch,Nebel,,,,,,523.1305,527.1285,,,530.1278,530.1279,,0,20,20,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.1285,534.1295,,534.1301,534.1307,,,,Read,534.1314,537.127,,,,,,,Brise,Luft,,,,,,530.1283,534.1275,,,537.1271,537.1272,,0,21,21,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.128,541.129,,541.1294,541.1301,,,,Read,541.1308,544.1261,,,,,,,Schwan,Taube,,,,,,537.128,541.1265,,,544.1262,544.1262,,0,22,22,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1272,548.1309,,548.1317,548.1327,,,,Read,548.1338,551.1314,,,,,,,Diskussion,Vorlesung,,,,,,544.1274,548.1255,,,551.1315,551.1316,,0,23,23,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,751318,23,weiblich,2024-12-18_12h01.14.085,guess,2024.2.4,Win32,45.04504505,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.126,558.1172,,558.1179,560.298,h,,,Guess,560.2989,563.3005,,,,,,,Zimt,Rolle,,,,,,551.1326,555.1244,1.1445,,563.3007,563.3007,,0,24,24,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
